Series Name,Series Code,Country Name,Country Code,,,,,,,,,,,,,,,,,,
DC.DAC.LTUL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Lithuania (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.LUXL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.NLDL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.NZLL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.NORL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Norway (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.POLL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Poland (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.PRTL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Portugal (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.SVKL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.SVNL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.ESPL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Spain (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.SWEL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Sweden (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.CHEL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.TOTL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, Total (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.GBRL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.DAC.USAL.CD,CC BY-4.0,"Net bilateral aid flows from DAC donors, United States (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
BN.TRF.KOGT.CD,CC BY-4.0,"Net capital account (BoP, current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
FM.AST.DOMS.CN,CC BY-4.0,Net domestic credit (current LCU),,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
BN.KAC.EOMS.CD,CC BY-4.0,"Net errors and omissions (BoP, current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
BN.FIN.TOTL.CD,CC BY-4.0,"Net financial account (BoP, current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.NFL.BLAT.CD,CC BY-4.0,"Net financial flows, bilateral (NFL, current US$)","Bilateral debt includes loans from governments and their agencies (including central banks), loans from autonomous bodies, and direct loans from official export credit agencies. Net flows (or net lending or net disbursements) received by the borrower during the year are disbursements minus principal repayments. Data are in current U.S. dollars.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.NFL.MIBR.CD,CC BY-4.0,"Net financial flows, IBRD (NFL, current US$)","Net financial flows received by the borrower during the year are disbursements of loans and credits less repayments of principal. IBRD is the International Bank for Reconstruction and Development, the founding and largest member of the World Bank Group. Data are in current U.S. dollars.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.NFL.MIDA.CD,CC BY-4.0,"Net financial flows, IDA (NFL, current US$)","Net financial flows received by the borrower during the year are disbursements of loans and credits less repayments of principal. IDA is the International Development Association, the concessional loan window of the World Bank Group. Data are in current U.S. dollars.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.NFL.IMFC.CD,CC BY-4.0,"Net financial flows, IMF concessional (NFL, current US$)","Net financial flows received by the borrower during the year are disbursements of loans and credits less repayments of principal. IMF is the International Monetary Fund, which provides concessional lending through the Poverty Reduction and Growth Facility and the IMF Trust Fund. Data are in current U.S. dollars.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.NFL.IMFN.CD,CC BY-4.0,"Net financial flows, IMF nonconcessional (NFL, current US$)","Net financial flows received by the borrower during the year are disbursements of loans and credits less repayments of principal. IMF is the International Monetary Fund, which provides nonconcessional lending through the credit it provides to its members, mainly to meet balance of payments needs. Data are in current U.S. dollars.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.NFL.MLAT.CD,CC BY-4.0,"Net financial flows, multilateral (NFL, current US$)","Public and publicly guaranteed multilateral loans include loans and credits from the World Bank, regional development banks, and other multilateral and intergovernmental agencies. Excluded are loans from funds administered by an international organization on behalf of a single donor government; these are classified as loans from governments. Net flows (or net lending or net disbursements) received by the borrower during the year are disbursements minus principal repayments. Data are in current U.S. dollars.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.NFL.MOTH.CD,CC BY-4.0,"Net financial flows, others (NFL, current US$)","Net financial flows received by the borrower during the year are disbursements of loans and credits less repayments of principal. Others is a residual category in the World Bank's Debtor Reporting System. It includes such institutions as the Caribbean Development Fund, Council of Europe, European Development Fund, Islamic Development Bank, Nordic Development Fund, and the like. Data are in current U.S. dollars.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.NFL.RDBC.CD,CC BY-4.0,"Net financial flows, RDB concessional (NFL, current US$)","Net financial flows received by the borrower during the year are disbursements of loans and credits less repayments of principal. Concessional financial flows cover disbursements made through concessional lending facilities. Regional development banks are the African Development Bank, in Tunis, Tunisia, which serves all of Africa, including North Africa; the Asian Development Bank, in Manila, Philippines, which serves South and Central Asia and East Asia and Pacific; the European Bank for Reconstruction and Development, in London, United Kingdom, which serves Europe and Central Asia; and the Inter-American Development Bank, in Washington, D.C., which serves the Americas. Aggregates include amounts for economies not specified elsewhere. Data are in current U.S. dollars.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.NFL.RDBN.CD,CC BY-4.0,"Net financial flows, RDB nonconcessional (NFL, current US$)","Net financial flows received by the borrower during the year are disbursements of loans and credits less repayments of principal. Nonconcessional financial flows cover all disbursements except those made through concessional lending facilities. Regional development banks are the African Development Bank, in Tunis, Tunisia, which serves all of Africa, including North Africa; the Asian Development Bank, in Manila, Philippines, which serves South and Central Asia and East Asia and Pacific; the European Bank for Reconstruction and Development, in London, United Kingdom, which serves Europe and Central Asia; and the Inter-American Development Bank, in Washington, D.C., which serves the Americas. Aggregates include amounts for economies not specified elsewhere. Data are in current U.S. dollars.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.NFL.DPNG.CD,CC BY-4.0,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)","Private nonguaranteed external debt is an external obligation of a private debtor that is not guaranteed for repayment by a public entity. Net flows (or net lending or net disbursements) received by the borrower during the year are disbursements minus principal repayments. Long-term external debt is defined as debt that has an original or extended maturity of more than one year and that is owed to nonresidents by residents of an economy and repayable in currency, goods, or services. Data are in current U.S. dollars.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
FM.AST.NFRG.CN,CC BY-4.0,Net foreign assets (current LCU),,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
GC.LBL.TOTL.GD.ZS,CC BY-4.0,"Net incurrence of liabilities, total (% of GDP)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
GC.LBL.TOTL.CN,CC BY-4.0,"Net incurrence of liabilities, total (current LCU)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
SE.PRM.NINT.ZS,CC BY-4.0,Net intake rate in grade 1 (% of official school-age population),,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
SE.PRM.NINT.FE.ZS,CC BY-4.0,"Net intake rate in grade 1, female (% of official school-age population)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
SE.PRM.NINT.MA.ZS,CC BY-4.0,"Net intake rate in grade 1, male (% of official school-age population)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
GC.NFN.TOTL.GD.ZS,CC BY-4.0,Net investment in nonfinancial assets (% of GDP),,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
GC.NFN.TOTL.CN,CC BY-4.0,Net investment in nonfinancial assets (current LCU),,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
GC.NLD.TOTL.GD.ZS,CC BY-4.0,Net lending (+) / net borrowing (-) (% of GDP),,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
GC.NLD.TOTL.CN,CC BY-4.0,Net lending (+) / net borrowing (-) (current LCU),,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
SM.POP.NETM,CC BY-4.0,Net migration,"Net migration is the number of immigrants minus the number of emigrants, including citizens and noncitizens.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.ODA.TLDC.GN.ZS,CC BY-4.0,Net ODA provided to the least developed countries (% of GNI),,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.ODA.TLDC.CD,CC BY-4.0,"Net ODA provided, to the least developed countries (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.ODA.TOTL.GN.ZS,CC BY-4.0,"Net ODA provided, total (% of GNI)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.ODA.TOTL.KD,CC BY-4.0,"Net ODA provided, total (constant 2021 US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DC.ODA.TOTL.CD,CC BY-4.0,"Net ODA provided, total (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
DT.ODA.ODAT.XP.ZS,CC BY-4.0,Net ODA received (% of central government expense),Net official development assistance is disbursement flows (net of repayment of principal) that meet the DAC definition of ODA and are made to countries and territories on the DAC list of aid recipients.,,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,
DT.ODA.ODAT.GN.ZS,CC BY-4.0,Net ODA received (% of GNI),Net official development assistance is disbursement flows (net of repayment of principal) that meet the DAC definition of ODA and are made to countries and territories on the DAC list of aid recipients.,,,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,
DT.ODA.ODAT.GI.ZS,CC BY-4.0,Net ODA received (% of gross capital formation),Net official development assistance is disbursement flows (net of repayment of principal) that meet the DAC definition of ODA and are made to countries and territories on the DAC list of aid recipients.,,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,
